Symbol,skew,excess_kurtosis,std
ADAUSDT,0.03348878691916037,33.00970241263001,0.01075593102862706
AVAXUSDT,-0.23752369314429853,25.974848771496642,0.012765445800514072
BNBUSDT,-0.5525961698286109,31.30113073369461,0.008258639223561367
BTCUSDT,-0.20809002129386658,16.106424106238183,0.006293810552429797
DOGEUSDT,2.3053260394273023,115.56155169700223,0.013816626315731289
ETHUSDT,-0.5503107483272079,14.880085948883545,0.008238242141329895
SOLUSDT,0.18649840027597167,18.12239881436873,0.012321850211147829
XRPUSDT,-0.04143888135742797,40.50977818823722,0.010492937975571989
