Symbol,Mean_Return,Std_Return,Skewness,Kurtosis,Min_Return,Max_Return
ADAUSDT,7.595384791501863e-05,0.011038328744975382,0.6366895116335772,39.212651123369604,-0.21539233519412915,0.3370907967881409
AVAXUSDT,0.0001179508383025512,0.013197781568628152,0.2671903005192062,22.387906012194133,-0.2571808510638298,0.24919441460794856
BNBUSDT,0.00010798278702277163,0.008521746246014011,-0.14939638761288523,28.28632020399709,-0.15526008829757043,0.1480122324159021
BTCUSDT,4.600789474219126e-05,0.0064151394740129455,-0.0281867567993591,16.39347844515171,-0.08954470284237714,0.12315895662199172
DOGEUSDT,0.00017872284252430269,0.014674845398539567,5.098961222886032,205.98879836412405,-0.2539112050739958,0.7001918876436604
ETHUSDT,6.71033986650941e-05,0.008380894091981306,-0.36660946477628853,13.864422056242978,-0.13079365546033195,0.09555462859552089
SOLUSDT,0.00018165037248745174,0.012773146615430362,0.550976077707721,17.202093771839067,-0.1928404102890673,0.186463376944473
XRPUSDT,0.00010732347702928309,0.010834465983255749,0.6254175152466731,40.997444073428134,-0.20143438650901335,0.24709609292502654
